gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
YKL056C_TMA19,19314,19314,20723,16736,17446,19609
YKL057C_NUP120,1393,1393,1262,1213,1252,1510
YKL058W_TOA2,881,881,810,930,692,837
YKL059C_MPE1,788,788,723,818,659,846
YKL060C_FBA1,184601,184601,190889,172029,175020,189012
YKL061W_BLI1,100,100,110,76,103,101
YKL062W_MSN4,785,785,765,617,708,783
YKL063C,443,443,490,462,485,500
YKL064W_MNR2,1663,1663,1610,1457,1529,1689
YKL065C_YET1,1854,1854,1964,1773,1819,2188
YKL065W-A,0,0,1,0,0,0
YKL066W,55,55,50,33,40,29
YKL067W_YNK1,1013,1013,964,908,845,977
YKL068W_NUP100,2092,2092,2084,1994,1961,2330
YKL068W-A,254,254,143,241,292,230
YKL069W,414,414,447,463,348,434
YKL070W,137,137,113,118,161,167
YKL071W,179,179,146,277,231,244
YKL072W_STB6,493,493,421,480,418,507
YKL073W_LHS1,1195,1195,1240,1179,1069,1310
YKL074C_MUD2,928,928,949,934,962,989
YKL075C,531.89,531.89,573.72,452.43,503.96,588.18
YKL076C_PSY1,102.11,102.11,121.28,84.57,80.04,109.82
YKL077W,2501,2501,2558,2495,2283,2718
YKL078W_DHR2,1128,1128,997,963,995,1120
YKL079W_SMY1,711,711,677,593,609,763
YKL080W_VMA5,5197,5197,5220,4372,4576,5016
YKL081W_TEF4,16775,16775,16836,16899,17855,19707
YKL082C_RRP14,2844.39,2844.39,2754.78,2809.97,2627.47,2963.62
YKL083W,844.61,844.61,715.22,864.03,865.53,765.38
YKL084W_HOT13,279,279,242,229,236,244
YKL085W_MDH1,1055,1055,1144,1285,1249,1307
YKL086W_SRX1,64,64,57,54,60,65
YKL087C_CYT2,482,482,436,516,500,583
YKL088W_CAB3,781,781,796,756,756,859
YKL089W_MIF2,297,297,290,314,298,318
YKL090W_CUE2,381,381,361,370,358,411
YKL091C,351,351,373,344,346,393
YKL092C_BUD2,470,470,379,392,374,553
YKL093W_MBR1,303,303,274,342,280,347
YKL094W_YJU3,1791,1791,1808,1852,1766,1993
YKL095W_YJU2,226,226,195,221,185,198
YKL096C-B,0,0,0,0,0,0
YKL096W_CWP1,3384,3384,2671,3231,3137,3896
YKL096W-A_CWP2,16741,16741,14111,14205,15111,14291
YKL097C,1,1,6,3,2,3
YKL098W_MTC2,1046,1046,1004,998,976,1017
YKL099C_UTP11,1195,1195,1116,1071,1076,1200
YKL100C_YPF1,1342,1342,1410,1213,1148,1434
YKL100W-A,0,0,0,0,0,0
YKL101W_HSL1,1451,1451,1359,1415,1429,1742
YKL102C,0,0,1,4,12,6
YKL103C,872,872,842,926,1018,1149
YKL104C_GFA1,3580,3580,3304,3280,3725,4195
YKL105C_SEG2,623,623,663,712,629,763
YKL106C-A,0,0,0,0,0,0
YKL106W_AAT1,881,881,814,761,779,909
YKL107W,55,55,56,83,74,91
YKL108W_SLD2,475,475,449,414,482,503
YKL109W_HAP4,308,308,277,298,285,372
YKL110C_KTI12,1059,1059,960,906,869,1054
YKL111C,37.02,37.02,25.07,30.45,24.17,42.22
YKL112W_ABF1,733.98,733.98,640.93,591.55,629.83,737.78
YKL113C_RAD27,1212,1212,1126,1086,1075,1168
YKL114C_APN1,1012,1012,1064,952,897,1009
YKL115C,1,1,2,0,0,0
YKL116C_PRR1,798,798,652,610,633,718
YKL117W_SBA1,4015,4015,3971,3799,3910,4504
YKL118W,0,0,1,1,0,3
YKL119C_VPH2,429,429,404,330,392,477
YKL120W_OAC1,2433,2433,2671,2456,1257,1625
YKL121W_DGR2,325,325,326,281,279,366
YKL122C_SRP21,1537,1537,1521,1299,1246,1535
YKL123W,88.82,88.82,77.91,70.38,67.83,73.61
YKL124W_SSH4,319.18,319.18,262.09,357.62,318.17,380.39
YKL125W_RRN3,1268,1268,1257,1287,1326,1546
YKL126W_YPK1,2400,2400,2469,2238,2361,2699
YKL127W_PGM1,2374,2374,2347,2101,2102,2477
YKL128C_PMU1,1554,1554,1613,1506,1398,1588
YKL129C_MYO3,667,667,615,689,705,857
YKL130C_SHE2,441,441,392,333,398,402
YKL131W,84.39,84.39,76.41,60.37,39.49,54.71
YKL132C_RMA1,209.61,209.61,211.59,225.63,182.51,234.29
YKL133C,256,256,237,234,232,289
YKL134C_OCT1,412,412,395,440,408,527
YKL135C_APL2,1022.09,1022.09,1021.21,955.24,922.32,1101.97
YKL136W,206.91,206.91,158.79,151.76,155.68,215.03
YKL137W_CMC1,156,156,140,118,118,126
YKL138C_MRPL31,486,486,348,376,388,419
YKL138C-A_HSK3,29,29,35,44,45,25
YKL139W_CTK1,709,709,584,568,600,717
YKL140W_TGL1,707,707,747,559,642,745
YKL141W_SDH3,951,951,958,886,973,1058
YKL142W_MRP8,947,947,932,1003,1040,1110
YKL143W_LTV1,2306,2306,2260,2113,2304,2405
YKL144C_RPC25,675,675,660,609,596,643
YKL145W_RPT1,5499,5499,5690,5841,5406,6193
YKL145W-A,0,0,0,0,0,0
YKL146W_AVT3,1200.13,1200.13,1212.04,1228.33,1255,1392.54
YKL147C,2.87,2.87,2.96,2.67,0,1.46
YKL148C_SDH1,507,507,557,534,665,735
YKL149C_DBR1,396,396,393,406,378,486
YKL150W_MCR1,992,992,1037,930,1133,1239
YKL151C_NNR2,621,621,566,757,761,853
YKL152C_GPM1,95826.77,95826.77,96626.61,89172.98,91721.59,96498.05
YKL153W,7169.23,7169.23,8792.39,5971.02,6399.41,7409.95
YKL154W_SRP102,699,699,701,683,634,821
YKL155C_RSM22,735,735,690,698,649,724
YKL156C-A,0,0,0,0,0,0
YKL156W_RPS27A,1162,1162,952,1143,1338,1055
YKL157W_APE2,1773,1773,1833,1638,1631,1944
YKL159C_RCN1,281,281,237,242,256,278
YKL160W_ELF1,1226,1226,1339,1214,1114,1267
YKL161C_KDX1,268,268,291,249,357,440
YKL162C,126,126,147,179,136,184
YKL162C-A,0,0,0,0,0,0
YKL163W_PIR3,165,165,114,216,296,356
YKL164C_PIR1,8027,8027,8327,7067,7336,8607
YKL165C_MCD4,936,936,782,763,777,835
YKL165C-A,2,2,0,3,3,2
YKL166C_TPK3,629,629,585,529,542,552
YKL167C_MRP49,305,305,219,228,199,288
YKL168C_KKQ8,450,450,456,434,472,531
YKL169C,54.81,54.81,27.04,29.75,36.06,24.55
YKL170W_MRPL38,323.19,323.19,250.96,193.25,223.94,262.45
YKL171W_NNK1,459,459,444,421,421,464
YKL172W_EBP2,4125,4125,4384,4148,3872,4459
YKL173W_SNU114,1050,1050,943,1083,950,1136
YKL174C_TPO5,1052,1052,1067,1004,969,1091
YKL175W_ZRT3,2175,2175,2047,2287,2131,2495
YKL176C_LST4,1459,1459,1472,1318,1380,1627
YKL177W,154.29,154.29,126.02,180.3,158.55,156.57
YKL178C_STE3,6199.71,6199.71,6820.98,5370.7,5782.45,6289.43
YKL179C_COY1,1061,1061,1109,984,896,1070
YKL180W_RPL17A,18839.01,18839.01,19090.31,17785,17192,19030.03
YKL181W_PRS1,5979,5979,5872,5306,5349,5920
YKL182W_FAS1,6410,6410,5798,4997,5508,6993
YKL183C-A,0,0,0,3,0,0
YKL183W_LOT5,574,574,552,491,496,575
YKL184W_SPE1,1428,1428,1249,1372,1283,1543
YKL185W_ASH1,1169,1169,1277,987,1018,1207
YKL186C_MTR2,732,732,719,644,603,731
YKL187C_FAT3,204,204,217,193,172,235
YKL188C_PXA2,269,269,247,274,257,298
YKL189W_HYM1,318,318,302,333,312,386
YKL190W_CNB1,1319,1319,1211,1415,1305,1311
YKL191W_DPH2,2510,2510,2496,2832,2594,2762
YKL192C_ACP1,1939,1939,1710,2212,2019,2179
YKL193C_SDS22,643,643,735,539,638,759
YKL194C_MST1,368,368,314,355,325,402
YKL195W_MIA40,1634,1634,1594,1680,1581,1943
YKL196C_YKT6,2038,2038,2034,1945,1944,2133
YKL197C_PEX1,436,436,441,354,390,437
YKL198C_PTK1,695,695,626,824,688,843
YKL201C_MNN4,916.48,916.48,860.49,858.45,880.13,1062.95
YKL202W,231.52,231.52,170.51,242.55,229.87,203.05
YKL203C_TOR2,495,495,493,531,462,624
YKL204W_EAP1,1134,1134,1049,1186,1113,1382
YKL205W_LOS1,1513,1513,1437,1287,1350,1594
YKL206C_ADD66,657,657,636,700,683,730
YKL207W,2482,2482,2574,2557,2299,2519
YKL208W_CBT1,192,192,203,222,197,239
YKL209C_STE6,256,256,284,253,241,256
YKL210W_UBA1,4445,4445,4506,5165,4686,5498
YKL211C_TRP3,1642,1642,1751,1567,1536,1876
YKL212W_SAC1,2719,2719,2625,2517,2468,2862
YKL213C_DOA1,1660,1660,1615,1492,1470,1822
YKL214C_YRA2,413,413,454,367,385,474
YKL215C_OXP1,618,618,566,611,568,705
YKL216W_URA1,6579,6579,7729,5818,6095,6572
YKL217W_JEN1,177,177,174,161,170,192
YKL218C_SRY1,711,711,680,610,589,655
YKL219W_COS9,569,569,505,520,527,588
YKL220C_FRE2,144,144,153,176,144,208
YKL221W_MCH2,40,40,33,70,83,82
YKL222C,408,408,346,432,524,637
YKL223W,0,0,0,0,0,0
YKL224C_PAU16,0,0,0,1.97,0,0
YKL225W,0,0,0,0,0,0
YKR001C_VPS1,2759,2759,2872,2913,2725,3411
YKR002W_PAP1,807,807,757,961,861,991
YKR003W_OSH6,704,704,659,820,769,870
YKR004C_ECM9,232,232,225,277,225,294
YKR005C,89,89,56,39,56,65
YKR006C_MRPL13,805,805,839,777,716,832
YKR007W_MEH1,378,378,367,447,360,404
YKR008W_RSC4,1421,1421,1381,1524,1474,1651
YKR009C_FOX2,413,413,406,431,362,468
YKR010C_TOF2,405,405,339,401,435,429
YKR011C,415,415,473,560,476,681
YKR012C,35.03,35.03,41.18,44.15,43,51.27
YKR013W_PRY2,3372.97,3372.97,3378.82,2778.85,2792,3375.73
YKR014C_YPT52,1286,1286,1257,1296,1120,1321
YKR015C,230,230,211,193,189,269
YKR016W,851,851,902,788,803,962
YKR017C_HEL1,252,252,292,255,260,342
YKR018C,1980,1980,1820,1818,1809,2227
YKR019C_IRS4,325,325,324,322,338,381
YKR020W_VPS51,438,438,408,451,407,457
YKR021W_ALY1,741,741,751,681,748,846
YKR022C_NTR2,648,648,614,572,553,627
YKR023W,626,626,678,606,578,708
YKR024C_DBP7,1668,1668,1750,1714,1725,1853
YKR025W_RPC37,2034,2034,1947,2141,2028,2111
YKR026C_GCN3,1518,1518,1375,1466,1399,1497
YKR027W_BCH2,857,857,788,788,869,974
YKR028W_SAP190,1687,1687,1732,1626,1642,1955
YKR029C_SET3,610,610,608,529,548,686
YKR030W_GMH1,886,886,888,779,750,884
YKR031C_SPO14,620,620,603,603,593,744
YKR032W,0,0,0,0,1,0
YKR033C,0,0,0,2.96,2.26,1.69
YKR034W_DAL80,4,4,3,19.04,16.74,10.31
YKR035C_OPI8,335.78,335.78,231.26,273.61,205.78,332.79
YKR035W-A_DID2,707.22,707.22,757.74,709.39,765.22,733.21
YKR036C_CAF4,749,749,778,672,678,724
YKR037C_SPC34,298,298,314,276,271,341
YKR038C_KAE1,1617,1617,1504,1729,1597,1742
YKR039W_GAP1,337,337,253,335,332,422
YKR040C,6.32,6.32,2.66,11.52,13.76,2.93
YKR041W,59.68,59.68,45.42,62.34,87.43,74.07
YKR042W_UTH1,15657,15657,15647,16016,17547,18758
YKR043C_SHB17,4555,4555,4227,4538,4196,4606
YKR044W_UIP5,876,876,820,803,841,962
YKR045C,300,300,251,338,274,334
YKR046C_PET10,1438,1438,1368,1633,1627,1716
YKR047W,405.79,405.79,367.94,363.88,372.2,416.04
YKR048C_NAP1,4217.21,4217.21,4255.06,4557.12,4293.8,4678.96
YKR049C_FMP46,315,315,320,322,342,365
YKR050W_TRK2,506,506,475,553,534,634
YKR051W,611,611,616,525,588,588
YKR052C_MRS4,381,381,332,383,317,436
YKR053C_YSR3,524,524,470,475,485,602
YKR054C_DYN1,411,411,383,374,385,512
YKR055W_RHO4,373,373,304,302,323,355
YKR056W_TRM2,2109,2109,2069,1904,2043,2237
YKR057W_RPS21A,5548,5548,5014,6321,6308,5342
YKR058W_GLG1,267,267,310,261,326,434
YKR059W_TIF1,13850.17,13850.17,14263.89,11513.35,12396.18,13841.91
YKR060W_UTP30,733,733,712,664,713,746
YKR061W_KTR2,1212,1212,1048,1039,1128,1146
YKR062W_TFA2,818,818,838,773,811,846
YKR063C_LAS1,648,648,613,604,622,714
YKR064W_OAF3,732,732,607,561,617,783
YKR065C_PAM17,1172,1172,1206,1200,1042,1273
YKR066C_CCP1,2207,2207,2023,2339,2252,2450
YKR067W_GPT2,617,617,505,581,540,712
YKR068C_BET3,923,923,878,861,879,953
YKR069W_MET1,383,383,413,413,423,487
YKR070W,752,752,710,734,704,753
YKR071C_DRE2,2233,2233,2443,2177,1761,2067
YKR072C_SIS2,1122,1122,1068,1242,1283,1336
YKR073C,0,0,0,1,1,1
YKR074W_AIM29,1051,1051,1065,759,900,924
YKR075C,301,301,204,422,381,425
YKR075W-A,0,0,0,0,0,0
YKR076W_ECM4,162,162,134,231,256,243
YKR077W_MSA2,260,260,217,206,214,268
YKR078W,450,450,453,438,371,453
YKR079C_TRZ1,1048,1048,1000,908,941,1167
YKR080W_MTD1,6355,6355,6268,4508,5548,6224
YKR081C_RPF2,2763,2763,2773,2674,2688,2933
YKR082W_NUP133,1362,1362,1271,1189,1231,1507
YKR083C_DAD2,212,212,160,127,143,141
YKR084C_HBS1,1419,1419,1499,1391,1256,1486
YKR085C_MRPL20,668,668,569,581,507,625
YKR086W_PRP16,838,838,874,837,818,948
YKR087C_OMA1,701,701,675,673,670,727
YKR088C_TVP38,1295,1295,1414,1316,1212,1324
YKR089C_TGL4,1423,1423,1306,1425,1419,1667
YKR090W_PXL1,805,805,817,707,798,909
YKR091W_SRL3,505,505,505,462,437,577
YKR092C_SRP40,3614,3614,3715,3331,3295,3613
YKR093W_PTR2,977,977,781,873,860,920
YKR094C_RPL40B,12713.84,12713.84,12974.75,10969.09,11282.52,11828.28
YKR095W_MLP1,1056,1056,1018,1013,1056,1230
YKR095W-A_PCC1,203,203,164,154,173,160
YKR096W_ESL2,698,698,676,626,711,878
YKR097W_PCK1,144,144,139,101,129,163
YKR098C_UBP11,301,301,308,311,369,423
YKR099W_BAS1,965,965,901,848,1018,1024
YKR100C_SKG1,782,782,829,808,734,785
YKR101W_SIR1,277,277,265,228,226,316
YKR102W_FLO10,141,141,138,137,136,170
YKR103W_NFT1,131,131,115,114,120,158
YKR104W,21,21,24,41,23,27
YKR105C_VBA5,297,297,303,0,0,2
YKR106W_GEX2,256,256,217,0,1,0
YLL001W_DNM1,834,834,771,903,965,1058
YLL002W_RTT109,364,364,356,376,373,417
YLL003W_SFI1,656,656,653,684,638,770
YLL004W_ORC3,514,514,444,493,539,543
YLL005C_SPO75,336,336,315,304,331,378
YLL006W_MMM1,421,421,462,375,422,522
YLL006W-A,0,0,0,0,0,0
YLL007C_LMO1,217,217,244,200,203,263
YLL008W_DRS1,4636,4636,4465,4720,4557,5093
YLL009C_COX17,80,80,49,68,92,63
YLL010C_PSR1,844,844,826,807,845,952
YLL011W_SOF1,2396,2396,2345,2327,2299,2615
YLL012W_YEH1,1029,1029,915,861,993,1114
YLL013C_PUF3,292,292,248,284,282,366
YLL014W_EMC6,1666,1666,1385,1519,1555,1556
YLL015W_BPT1,1253,1253,1259,1104,1143,1523
YLL016W_SDC25,557,557,541,569,548,649
YLL017W,35,35,27,36,42,44
YLL018C_DPS1,5148,5148,5168,5205,5271,6103
YLL018C-A_COX19,236,236,236,235,266,248
YLL019C_KNS1,1106.13,1106.13,995,1147.16,1149.14,1401.2
YLL019W-A,0,0,0,0,0,0
YLL020C,63.87,63.87,35,39.84,63.86,57.8
YLL021W_SPA2,1426,1426,1395,1343,1327,1504
YLL022C_HIF1,996,996,806,982,873,1008
YLL023C_POM33,849,849,865,881,804,958
YLL024C_SSA2,22752.83,22752.83,23632.49,26668.61,25322.25,29939
YLL025W_PAU17,26,26,18,32,29,19
YLL026W_HSP104,6857,6857,7215,6672,7056,8670
YLL027W_ISA1,863,863,777,819,844,939
YLL028W_TPO1,1743,1743,1771,1422,1515,1416
YLL029W_FRA1,1618,1618,1516,1742,1617,1929
YLL030C_RRT7,0,0,0,0,1,0
YLL031C_GPI13,1381,1381,1362,1261,1337,1462
YLL032C,337,337,342,290,325,366
YLL033W_IRC19,106,106,113,106,100,139
YLL034C_RIX7,2306,2306,2146,2177,2197,2508
YLL035W_GRC3,726,726,740,695,702,827
YLL036C_PRP19,1065.35,1065.35,1107.76,997.51,962.26,1197.61
YLL037W,77.65,77.65,29.24,76.49,77.74,69.39
YLL038C_ENT4,639,639,624,787,680,712
YLL039C_UBI4,1561,1561,1518,1986,2142,2530
YLL040C_VPS13,583,583,573,663,643,778
YLL041C_SDH2,511,511,560,513,574,582
YLL042C_ATG10,64,64,53,51,66,62
YLL043W_FPS1,2079,2079,2080,2382,2230,2610
YLL044W,650.14,650.14,742.69,703.53,672.58,712.93
YLL045C_RPL8B,31613.06,31613.06,32513.98,27124.47,28091.26,31056.6
YLL046C_RNP1,6.6,6.6,5.08,7.59,7.62,5.47
YLL047W,7.4,7.4,8.92,7.41,12.38,8.53
YLL048C_YBT1,2125,2125,2020,2096,2055,2505
YLL049W_LDB18,376,376,347,349,294,316
YLL050C_COF1,6113,6113,5870,5669,5802,6285
YLL051C_FRE6,1111,1111,1045,1024,1015,1334
YLL052C_AQY2,116,116,122,103,99,117
YLL053C,89,89,61,56,74,90
YLL054C,386,386,381,348,330,446
YLL055W_YCT1,364,364,309,345,355,416
YLL056C,84,84,82,118,113,136
YLL057C_JLP1,133,133,126,157,191,207
YLL058W,491,491,449,584,571,679
YLL059C,22,22,13,11,20,30
YLL060C_GTT2,160,160,133,279,226,265
YLL061W_MMP1,353,353,350,541,404,613
YLL062C_MHT1,122,122,83,195,160,173
YLL063C_AYT1,185,185,180,283,298,376
YLL064C_PAU18,34,34,25.97,0.5,0,0
YLL065W,0,0,0,0,0,0
YLL066C,970.17,970.17,799.75,1.73,0,0
YLL066W-A,69.5,69.5,59.5,0,0,0
YLL066W-B,0,0,0,0,0,0
YLL067C,16.21,16.21,17.16,0,0,0
YLL067W-A,69.5,69.5,59.5,0,0,0
YLR001C,528,528,469,628,602,694
YLR002C_NOC3,1849,1849,1874,2009,2023,2297
YLR003C_CMS1,1141,1141,1169,973,1147,1175
YLR004C_THI73,204,204,166,154,126,175
YLR005W_SSL1,1007,1007,948,1092,1067,1135
YLR006C_SSK1,877,877,824,967,895,1058
YLR007W_NSE1,1148,1148,1051,1267,1311,1443
YLR008C_PAM18,681,681,560,704,647,762
YLR009W_RLP24,1780,1780,1681,1700,1926,2033
YLR010C_TEN1,127,127,108,153,145,169
YLR011W_LOT6,141,141,162,130,140,152
YLR012C,0,0,0,1,1,4
YLR013W_GAT3,5,5,0,0,1,0
YLR014C_PPR1,439,439,426,366,444,476
YLR015W_BRE2,563,563,580,556,498,567
YLR016C_PML1,633,633,645,626,573,638
YLR017W_MEU1,1892,1892,1861,1790,1781,1986
YLR018C_POM34,973,973,825,894,919,1068
YLR019W_PSR2,1646,1646,1445,1745,1642,1910
YLR020C_YEH2,1404,1404,1370,1283,1309,1432
YLR021W_IRC25,401,401,401,395,429,417
YLR022C_SDO1,1331,1331,1276,1215,1301,1432
YLR023C_IZH3,793,793,764,753,806,1007
YLR024C_UBR2,369,369,330,385,408,494
YLR025W_SNF7,1309,1309,1244,1373,1366,1532
YLR026C_SED5,658,658,677,643,707,720
YLR027C_AAT2,3994,3994,4023,4257,3527,4316
YLR028C_ADE16,4826,4826,4824,5000,4776,5449
YLR029C_RPL15A,38713.96,38713.96,41656.88,38941.9,35642.98,39265.04
YLR030W,168,168,139,151,137,141
YLR031W,83,83,80,88,74,87
YLR032W_RAD5,737,737,704,664,684,835
YLR033W_RSC58,1051,1051,1023,996,1063,1176
YLR034C_SMF3,1213,1213,1102,1295,1139,1432
YLR035C_MLH2,387,387,341,333,324,362
YLR035C-A,1111.69,1111.69,995.08,943.89,1083.74,1513.71
YLR036C,263,263,248,259,214,306
YLR037C_PAU23,25,25,21,22,23,31
YLR038C_COX12,220,220,213,204,259,207
YLR039C_RIC1,654,654,637,605,618,686
YLR040C_AFB1,3010.38,3010.38,3084.39,2669.53,3094.11,3476.41
YLR041W,249.62,249.62,229.61,285.47,272.89,303.59
YLR042C,424,424,392,452,417,476
YLR043C_TRX1,6650,6650,6804,6141,5416,6169
YLR044C_PDC1,110078,110078,112214,124046,132197,147803
YLR045C_STU2,900,900,884,787,836,1028
YLR046C,166,166,137,143,123,163
YLR047C_FRE8,338,338,321,289,295,382
YLR048W_RPS0B,19596,19596,20688,18466.07,17854,20365.55
YLR049C,384,384,409,293,350,370
YLR050C,481,481,429,504,488,538
YLR051C_FCF2,1577,1577,1617,1568,1508,1629
YLR052W_IES3,752,752,709,686,768,779
YLR053C,5,5,11,11,12,16
YLR054C_OSW2,96,96,104,101,121,121
YLR055C_SPT8,1242,1242,1210,1362,1133,1363
YLR056W_ERG3,4402,4402,4263,4477,4643,5065
YLR057W_MNL2,559,559,533,501,637,662
YLR058C_SHM2,19711,19711,19717,15707,18891,21146
YLR059C_REX2,823,823,794,897,874,943
YLR060W_FRS1,7630,7630,7686,7004,7155,8444
YLR061W_RPL22A,20350.84,20350.84,20672.16,19128.24,17700.52,18427.24
YLR062C_BUD28,5335.16,5335.16,6864.84,3958.76,3516.48,4845.76
YLR063W_BMT6,592,592,547,634,602,690
YLR064W_PER33,961,961,986,812,936,1027
YLR065C_ENV10,1642,1642,1615,1686,1547,1703
YLR066W_SPC3,1165,1165,1095,912,1101,1186
YLR067C_PET309,544,544,544,508,577,593
YLR068W_FYV7,853,853,827,876,795,816
YLR069C_MEF1,1213,1213,1156,1173,1253,1400
YLR070C_XYL2,173,173,141,233,214,204
YLR071C_RGR1,1024,1024,1099,1068,1096,1212
YLR072W_LAM6,929,929,951,1060,989,1077
YLR073C_RFU1,609,609,597,569,632,679
YLR074C_BUD20,2293,2293,2224,2288,2308,2374
YLR075W_RPL10,43508.15,43508.15,46080.02,37105.37,38394.51,42598.04
YLR076C,8549.85,8549.85,7893.98,7382.63,7001.49,7122.96
YLR077W_FMP25,784,784,764,730,663,844
YLR078C_BOS1,949,949,883,954,938,1033
YLR079W_SIC1,1025,1025,952,1043,1007,1119
YLR080W_EMP46,147,147,130,149,154,141
YLR081W_GAL2,137,137,131,125,134,168
YLR082C_SRL2,332,332,323,294,300,292
YLR083C_EMP70,2788,2788,2937,2440,2576,3016
YLR084C_RAX2,1605,1605,1557,1307,1542,1710
YLR085C_ARP6,568,568,526,542,544,617
YLR086W_SMC4,776,776,701,728,775,951
YLR087C_CSF1,321,321,314,325,285,374
YLR088W_GAA1,884,884,911,846,872,1035
YLR089C_ALT1,2058,2058,1865,1793,1830,2305
YLR090W_XDJ1,968,968,930,1054,865,1037
YLR091W_GEP5,305,305,328,339,274,304
YLR092W_SUL2,496,496,438,480,427,521
YLR093C_NYV1,848,848,947,867,900,1031
YLR094C_GIS3,683,683,652,713,812,908
YLR095C_IOC2,1421,1421,1363,1395,1400,1586
YLR096W_KIN2,1338,1338,1279,1328,1364,1611
YLR097C_HRT3,593,593,513,498,516,554
YLR098C_CHA4,397,397,344,373,405,418
YLR099C_ICT1,1856,1856,1501,2246,2070,2080
YLR099W-A_MIM2,326,326,285,289,411,299
YLR100W_ERG27,3084.41,3084.41,2906.55,3645.29,3159.75,3553.2
YLR101C,339.59,339.59,357.45,322.71,324.25,336.8
YLR102C_APC9,151,151,135,129,152,162
YLR103C_CDC45,412,412,366,397,392,430
YLR104W_LCL2,798,798,795,777,689,844
YLR105C_SEN2,679,679,695,675,644,765
YLR106C_MDN1,1950,1950,1755,1851,1953,2169
YLR107W_REX3,965,965,885,850,944,1034
YLR108C,269,269,216,273,219,453
YLR109W_AHP1,9812,9812,9091,13364,13309,15570
YLR110C_CCW12,69022,69022,67347,67894,71178,79656
YLR111W,8,8,0,9,2,2
YLR112W,72,72,77,68,84,76
YLR113W_HOG1,3817,3817,3602,3773,3512,4103
YLR114C_AVL9,1609,1609,1663,1640,1534,1776
YLR115W_CFT2,810,810,715,724,742,885
YLR116W_MSL5,890,890,839,887,903,1005
YLR117C_CLF1,851,851,875,844,845,946
YLR118C,700,700,618,774,729,756
YLR119W_SRN2,198,198,196,175,203,243
YLR120C_YPS1,3165,3165,3041,3649,3403,4002
YLR120W-A,0,0,0,0,0,0
YLR121C_YPS3,1705,1705,1790,2087,2249,2507
YLR122C,30.27,30.27,30.83,29.34,49.14,39.48
YLR123C,8.73,8.73,8.17,4.66,10.86,8.52
YLR124W,1,1,1,4,3,1
YLR125W,19,19,33,15,28,21
YLR126C,443,443,353,402,399,403
YLR127C_APC2,665,665,585,610,612,736
YLR128W_DCN1,177,177,170,188,175,231
YLR129W_DIP2,2607,2607,2544,2584,2592,2871
YLR130C_ZRT2,2236,2236,2311,2080,2167,2525
YLR131C_ACE2,726,726,683,573,696,762
YLR132C_USB1,209,209,187,181,208,209
YLR133W_CKI1,746,746,639,654,638,727
YLR134W_PDC5,211,211,278,222,230,276
YLR135W_SLX4,357,357,408,387,402,436
YLR136C_TIS11,198,198,159,327,183,347
YLR137W_RKM5,477,477,423,557,492,560
YLR138W_NHA1,2417,2417,2258,2220,2325,2687
YLR139C_SLS1,306,306,302,321,316,339
YLR140W,36,36,26,41,36,43
YLR141W_RRN5,253,253,221,318,274,318
YLR142W_PUT1,229,229,170,313,323,401
YLR143W_DPH6,861,861,877,836,895,923
YLR144C_ACF2,576,576,505,579,550,665
YLR145W_RMP1,507,507,428,412,444,458
YLR146C_SPE4,1035,1035,949,906,907,1123
YLR146W-A,8,8,12,8,14,10
YLR147C_SMD3,319,319,289,324,336,325
YLR148W_PEP3,572,572,593,508,546,684
YLR149C,181,181,151,198,291,290
YLR149C-A,0,0,0,0,0,0
YLR150W_STM1,20180,20180,19749,19907,20978,22622
YLR151C_PCD1,174,174,176,171,187,227
YLR152C,451,451,448,497,447,604
YLR153C_ACS2,4898,4898,4915,4820,4487,5408
YLR154C_RNH203,359,359,374,284,344,338
YLR154C-G,0,0,0,0,0,0
YLR154C-H,0,0,0,0,0,0
YLR154W-A,1.33,1.33,0,39.92,17.96,11.79
YLR154W-B,0,0,0,0,0,0
YLR154W-C_TAR1,0,0,0,0,0,0
YLR154W-E,5,5,3,40,44,30
YLR154W-F,0,0,0,0,0,1
YLR155C_ASP3-1,1684,1684,1669.75,1508,1490.5,1766.5
YLR156C-A,0,0,0,0,0,0
YLR156W,4.77,4.77,6,8.5,4.34,3.46
YLR157C_ASP3-2,1684,1684,1669.75,1508,1490.5,1766.5
YLR157C-A,0,0,0,0,0,0
YLR157C-B,0,0,0,0,0.03,0.08
YLR157C-C,0,0,0,0,0,0
YLR157W-D,0.69,0.69,0,5.51,6.99,2.63
YLR157W-E,0,0,0,0,0,0
YLR158C_ASP3-3,1684,1684,1669.75,1508,1490.5,1766.5
YLR159C-A,0,0,0,0,0,0
YLR159W,4.77,4.77,6,8.5,4.34,3.46
YLR160C_ASP3-4,1684,1684,1669.75,1508,1490.5,1766.5
YLR161W,4.77,4.77,6,8.5,4.34,3.46
YLR162W,0,0,0,1,0,4
YLR162W-A_RRT15,0,0,0,0,0,0
YLR163C_MAS1,1090,1090,972,1025,880,1127
YLR163W-A,0,0,0,0,0,0
YLR164W_SHH4,61,61,39,58,57,73
YLR165C_PUS5,274,274,264,247,275,275
YLR166C_SEC10,925,925,872,884,826,1046
YLR167W_RPS31,74776,74776,78591,62349.52,63783,67421
YLR168C_UPS2,308,308,300,272,329,358
YLR169W,150,150,145,136,132,163
