gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
GEF1,1043,1043,1036,1027,1091,1170
URB2,1183,1183,1156,1115,1099,1365
NUP85,1659,1659,1756,1619,1653,1887
POL32,578,578,573,509,569,575
VPS55,419,419,352,394,469,473
SSC1,8163,8163,7705,9690,8356,9994
TAH11,1042,1042,959,1277,1150,1243
ANB1,359,359,294,393,346,476
CYC1,193,193,192,243,269,237
UTR1,1154,1154,1182,1375,1209,1267
ISY1,367,367,367,328,336,370
OSM1,863,863,988,806,881,1029
RAD7,529,529,594,556,628,646
BFA1,163,163,137,159,155,181
KCH1,961,961,931,993,959,1119
HIT1,279,279,241,355,298,297
YJR056C,351,351,358,326,370,387
CDC8,525,525,533,515,536,565
APS2,541,541,485,575,523,590
PTK2,1412,1412,1433,1718,1546,1877
CBF1,935,935,861,1013,847,1068
MNN14,409,409,402,349,365,418
NTA1,764,764,695,634,658,764
RPA12,1105,1105,1045,1108,1069,1121
CCT5,4724,4724,4652,4511,4513,5316
ARP3,2693,2693,2795,2938,2992,3426
TOR1,864,864,871,875,883,1008
YAE1,234,234,255,253,251,271
RFC2,1386,1386,1426,1353,1310,1477
HAM1,1093,1093,976,1051,970,1127
LIA1,5708,5708,5675,5512,5686,6233
NPA3,3103,3103,3143,3489,3217,3577
OPI3,1565,1565,1475,1573,1456,1619
MOG1,631,631,590,731,609,619
HOC1,2197,2197,2035,2187,2091,2236
CDC11,2290,2290,2169,2497,2253,2503
MIR1,4195,4195,4453,4331,4394,4711
BNA2,83,83,105,206,161,200
YJR079W,0,0,0,0,0,0
AIM24,728,728,799,713,738,863
EAF6,102,102,74,91,110,95
ACF4,316,316,293,259,276,280
YJR084W,752,752,694,721,732,818
TMH11,2218,2218,2141,2214,2224,2327
STE18,683,683,734,670,705,761
EMC2,1214,1214,1165,1095,1131,1253
BIR1,621,621,647,625,685,784
GRR1,851,851,809,848,822,973
JSN1,1172,1172,1217,1278,1238,1547
BUD4,997,997,944,920,1122,1323
FIP1,616,616,599,640,647,789
IME1,149,149,149,129,154,127
RPL43B,4311,4311,3521,4310,5067,4075
SFC1,8,8,10,28,15,26
YJR096W,507,507,478,540,523,598
JJJ3,258,258,224,216,239,270
YJR098C,218,218,203,226,264,245
YUH1,458,458,407,407,393,477
AIM25,474,474,487,468,485,563
RSM26,643,643,592,613,616,687
VPS25,214,214,235,189,210,222
URA8,1757,1757,1682,1743,1644,1939
SOD1,13318,13318,12098,16514,14604,15397
ADO1,7403,7403,7670,7278,6985,7891
ECM27,489,489,462,462,455,581
YJR107C-A,34,34,30,37,51,32
LIH1,263,263,215,275,273,312
ABM1,9,9,2,6,2,2
CPA2,2521,2521,2315,2160,2650,3212
YMR1,417,417,436,405,442,558
PXP2,649,649,555,657,645,667
NNF1,561,561,493,509,531,558
YJR112W-A,190,190,155,152,197,191
RSM7,914,914,861,1021,839,973
YJR115W,57,57,73,85,80,96
TDA4,247,247,220,267,305,371
STE24,1552,1552,1521,1692,1730,2002
ILM1,836,836,822,661,702,776
JHD2,284,284,271,246,275,310
DMO1,0,0,0,1,0,1
ATP2,4887,4887,5303,5154,5922,6345
IBA57,348,348,314,339,322,382
RPS5,50597,50597,51215,44662,45167,50115
YJR124C,886,886,927,875,792,953
ENT3,1729,1729,1770,1726,1628,1924
VPS70,1789,1789,1818,1760,1703,1931
RSF2,1104,1104,1106,1378,1284,1464
YJR128W,17,17,14,23,20,29
EFM3,228,228,234,240,251,267
STR2,774,774,661,668,697,820
MNS1,563,563,522,596,540,634
NMD5,1110,1110,1154,1129,1100,1335
XPT1,729,729,675,657,551,712
SGM1,1092,1092,1085,963,1017,1232
MCM22,193,193,155,143,144,201
TIM8,415,415,284,361,406,349
TTI2,447,447,424,407,434,471
MET5,757,757,816,810,735,923
IML1,421,421,421,460,409,485
HOM6,5407,5407,5874,5560,5268,5940
HIR3,400,400,442,413,413,483
IPA1,618,618,621,544,583,672
YJR142W,947,947,891,922,911,1049
PMT4,3703,3703,3702,3303,3471,4018
MGM101,1197,1197,1211,1157,1193,1317
RPS4A,32288.74,32288.74,33351.76,28933.18,29344.02,31643.52
YJR146W,36,36,17,38,36,33
HMS2,1352,1352,1063,1804,1446,1553
BAT2,7096,7096,6665,6321,6253,7833
YJR149W,269,269,210,246,306,334
DAN1,46,46,33,48,26,51
DAN4,202,202,190,180,177,256
YJR151W-A,0,0,0,0,0,0
DAL5,210,210,269,196,237,292
PGU1,181,181,161,180,173,188
YJR154W,135,135,132,121,119,120
AAD10,194,194,184,180,181,201
THI11,74.28,74.28,60.27,50,74.63,75
HXT16,0,0,0,0,0,0
SOR1,181.31,181.31,113.15,33,90,75
MPH3,309.48,309.48,326.27,63.53,126,133
COS5,354.08,354.08,338.97,82.46,264.14,203.94
MET14,587,587,587,158,158,189
DID4,1088,1088,1013,1195,1172,1211
MRP17,415,415,336,418,410,452
AUR1,1748,1748,1645,1680,1669,2051
BYE1,663,663,591,693,645,853
SFT1,272,272,205,229,301,257
RPL14A,23849.41,23849.41,24270.62,22772.02,20565.17,23120.73
CAP1,1465,1465,1536,1595,1632,1736
LAC1,1821,1821,1662,1635,1607,1807
MRT4,5092,5092,5000,5365,5125,5415
UFD4,1183,1183,1143,1109,1146,1448
CCE1,297,297,293,261,286,296
PRP40,1014,1014,1080,1132,1025,1137
ARC19,1489,1489,1415,1445,1394,1548
URB1,1354,1354,1253,1081,1324,1556
PUT3,900,900,913,813,951,1118
ATP7,966,966,975,854,998,1072
HCS1,415,415,439,356,361,468
MCO12,343,343,320,376,355,387
SWD2,523,523,526,521,544,613
RAM2,1129,1129,1169,1105,1064,1148
SPT23,985,985,951,886,1003,1186
MAK11,2335,2335,2318,2014,2223,2359
CDC16,592,592,587,557,600,658
MIN9,89,89,60,79,91,90
SKA1,417,417,441,448,438,544
URA6,1262,1262,1177,1187,1194,1291
PAN3,965,965,966,899,935,1105
GPX1,46,46,54,51,60,75
TCD2,1059,1059,1055,916,946,1023
TFA1,1362,1362,1377,1320,1320,1504
MAE1,6436,6436,6404,6355,4949,5521
IXR1,1140,1140,1134,1165,1137,1385
TTI1,491,491,512,405,464,538
YKL033W-A,1095,1095,974,1001,1019,1028
TUL1,653,653,692,618,618,716
UGP1,3025,3025,3163,3061,3078,3530
AIM26,7,7,4,11,6,11
RGT1,629,629,577,679,658,759
PTM1,1179,1179,1248,1357,1375,1675
NFU1,801,801,869,759,830,889
VPS24,672,672,648,725,654,741
SPC42,294,294,293,256,324,295
PHD1,633,633,619,544,519,628
MMO1,2,2,7,8,10,3
PRI2,672,672,614,620,605,673
DCW1,2121,2121,2068,2003,2094,2315
ANR2,613,613,563,502,624,715
ELM1,476,476,451,406,441,517
CSE4,413,413,345,331,386,344
LPX2,125,125,127,168,131,176
SFK1,1058,1058,931,1091,1013,1172
ASK1,952,952,871,1088,943,1123
MDM35,104,104,106,100,127,118
DEF1,3119,3119,2997,2617,2897,3470
OAR1,89,89,101,112,97,130
TMA19,19314,19314,20723,16736,17446,19609
NUP120,1393,1393,1262,1213,1252,1510
TOA2,881,881,810,930,692,837
MPE1,788,788,723,818,659,846
FBA1,184601,184601,190889,172029,175020,189012
BLI1,100,100,110,76,103,101
MSN4,785,785,765,617,708,783
YKL063C,443,443,490,462,485,500
MNR2,1663,1663,1610,1457,1529,1689
YET1,1854,1854,1964,1773,1819,2188
DPC7,0,0,1,0,0,0
YNK1,1013,1013,964,908,845,977
NUP100,2092,2092,2084,1994,1961,2330
YKL068W-A,254,254,143,241,292,230
YKL069W,414,414,447,463,348,434
YKL070W,137,137,113,118,161,167
OSI1,179,179,146,277,231,244
STB6,493,493,421,480,418,507
LHS1,1195,1195,1240,1179,1069,1310
MUD2,928,928,949,934,962,989
AAN1,546,546,597,467,516,600
PSG1,2501,2501,2558,2495,2283,2718
DHR2,1128,1128,997,963,995,1120
SMY1,711,711,677,593,609,763
VMA5,5197,5197,5220,4372,4576,5016
TEF4,16775,16775,16836,16899,17855,19707
RRP14,3474,3474,3281,3423,3275,3548
HOT13,279,279,242,229,236,244
MDH1,1055,1055,1144,1285,1249,1307
SRX1,64,64,57,54,60,65
CYT2,482,482,436,516,500,583
CAB3,781,781,796,756,756,859
MIF2,297,297,290,314,298,318
CUE2,381,381,361,370,358,411
YKL091C,351,351,373,344,346,393
BUD2,470,470,379,392,374,553
MBR1,303,303,274,342,280,347
YJU3,1791,1791,1808,1852,1766,1993
YJU2,226,226,195,221,185,198
YKL096C-B,0,0,0,0,0,0
CWP1,3384,3384,2671,3231,3137,3896
CWP2,16741,16741,14111,14205,15111,14291
YKL097C,1,1,6,3,2,3
MTC2,1046,1046,1004,998,976,1017
UTP11,1195,1195,1116,1071,1076,1200
YPF1,1342,1342,1410,1213,1148,1434
HSL1,1451,1451,1359,1415,1429,1742
YKL102C,0,0,1,4,12,6
APE1,872,872,842,926,1018,1149
GFA1,3580,3580,3304,3280,3725,4195
YKL104W-A,0,0,0,0,0,0
SEG2,623,623,663,712,629,763
YKL106C-A,0,0,0,0,0,0
AAT1,881,881,814,761,779,909
YKL107W,55,55,56,83,74,91
SLD2,475,475,449,414,482,503
HAP4,308,308,277,298,285,372
KTI12,1059,1059,960,906,869,1054
ABF1,767,767,659,619,653,775
RAD27,1212,1212,1126,1086,1075,1168
APN1,1012,1012,1064,952,897,1009
PRR1,798,798,652,610,633,718
SBA1,4015,4015,3971,3799,3910,4504
VPH2,429,429,404,330,392,477
OAC1,2433,2433,2671,2456,1257,1625
DGR2,325,325,326,281,279,366
SRP21,1537,1537,1521,1299,1246,1535
SSH4,341,341,291,379,339,402
RRN3,1268,1268,1257,1287,1326,1546
YPK1,2400,2400,2469,2238,2361,2699
PGM1,2374,2374,2347,2101,2102,2477
PMU1,1554,1554,1613,1506,1398,1588
MYO3,667,667,615,689,705,857
SHE2,441,441,392,333,398,402
RMA1,230,230,234,243,197,249
RCI50,256,256,237,234,232,289
1-Oct,412,412,395,440,408,527
APL2,1124,1124,1087,1030,994,1214
CMC1,156,156,140,118,118,126
MRPL31,486,486,348,376,388,419
HSK3,29,29,35,44,45,25
CTK1,709,709,584,568,600,717
TGL1,707,707,747,559,642,745
SDH3,951,951,958,886,973,1058
MRP8,947,947,932,1003,1040,1110
LTV1,2306,2306,2260,2113,2304,2405
RPC25,675,675,660,609,596,643
RPT1,5499,5499,5690,5841,5406,6193
AVT3,1201,1201,1213,1229,1255,1393
SDH1,507,507,557,534,665,735
DBR1,396,396,393,406,378,486
MCR1,992,992,1037,930,1133,1239
NNR2,621,621,566,757,761,853
GPM1,100496,100496,102492,92719,95900,101318
SRP102,699,699,701,683,634,821
RSM22,735,735,690,698,649,724
RPS27A,1162,1162,952,1143,1338,1055
APE2,1773,1773,1833,1638,1631,1944
RCN1,281,281,237,242,256,278
ELF1,1226,1226,1339,1214,1114,1267
KDX1,268,268,291,249,357,440
YKL162C,126,126,147,179,136,184
PIR3,165,165,114,216,296,356
PIR1,8027,8027,8327,7067,7336,8607
MCD4,936,936,782,763,777,835
TPK3,629,629,585,529,542,552
MRP49,305,305,219,228,199,288
KKQ8,450,450,456,434,472,531
MRPL38,355,355,265,209,243,275
NNK1,459,459,444,421,421,464
EBP2,4125,4125,4384,4148,3872,4459
SNU114,1050,1050,943,1083,950,1136
TPO5,1052,1052,1067,1004,969,1091
ZRT3,2175,2175,2047,2287,2131,2495
LST4,1459,1459,1472,1318,1380,1627
STE3,6230,6230,6843,5406,5815,6321
COY1,1061,1061,1109,984,896,1070
RPL17A,18839.01,18839.01,19090.31,17785,17192,19030.03
PRS1,5979,5979,5872,5306,5349,5920
FAS1,6410,6410,5798,4997,5508,6993
YKL183C-A,0,0,0,3,0,0
LOT5,574,574,552,491,496,575
SPE1,1428,1428,1249,1372,1283,1543
ASH1,1169,1169,1277,987,1018,1207
MTR2,732,732,719,644,603,731
FAT3,204,204,217,193,172,235
PXA2,269,269,247,274,257,298
HYM1,318,318,302,333,312,386
CNB1,1319,1319,1211,1415,1305,1311
DPH2,2510,2510,2496,2832,2594,2762
ACP1,1939,1939,1710,2212,2019,2179
SDS22,643,643,735,539,638,759
MST1,368,368,314,355,325,402
MIA40,1634,1634,1594,1680,1581,1943
YKT6,2038,2038,2034,1945,1944,2133
PEX1,436,436,441,354,390,437
PTK1,695,695,626,824,688,843
MNN4,1073,1073,968,1000,1037,1186
TOR2,495,495,493,531,462,624
EAP1,1134,1134,1049,1186,1113,1382
LOS1,1513,1513,1437,1287,1350,1594
ADD66,657,657,636,700,683,730
EMC3,2482,2482,2574,2557,2299,2519
CBT1,192,192,203,222,197,239
STE6,256,256,284,253,241,256
UBA1,4445,4445,4506,5165,4686,5498
TRP3,1642,1642,1751,1567,1536,1876
SAC1,2719,2719,2625,2517,2468,2862
DOA1,1660,1660,1615,1492,1470,1822
YRA2,413,413,454,367,385,474
OXP1,618,618,566,611,568,705
URA1,6579,6579,7729,5818,6095,6572
JEN1,177,177,174,161,170,192
SRY1,711,711,680,610,589,655
COS9,569,569,505,520,527,588
FRE2,144,144,153,176,144,208
MCH2,40,40,33,70,83,82
YKL222C,408,408,346,432,524,637
PAU16,0,0,0,1.93,0,0
VPS1,2759,2759,2872,2913,2725,3411
PAP1,807,807,757,961,861,991
OSH6,704,704,659,820,769,870
ECM9,232,232,225,277,225,294
YKR005C,89,89,56,39,56,65
MRPL13,805,805,839,777,716,832
MEH1,378,378,367,447,360,404
RSC4,1421,1421,1381,1524,1474,1651
FOX2,413,413,406,431,362,468
TOF2,405,405,339,401,435,429
FPT1,415,415,473,560,476,681
PRY2,3373,3373,3379,2779,2792,3376
YPT52,1286,1286,1257,1296,1120,1321
YKR015C,230,230,211,193,189,269
MIC60,851,851,902,788,803,962
HEL1,252,252,292,255,260,342
YKR018C,1980,1980,1820,1818,1809,2227
IRS4,325,325,324,322,338,381
VPS51,438,438,408,451,407,457
ALY1,741,741,751,681,748,846
NTR2,648,648,614,572,553,627
RQT4,626,626,678,606,578,708
DBP7,1668,1668,1750,1714,1725,1853
RPC37,2034,2034,1947,2141,2028,2111
GCN3,1518,1518,1375,1466,1399,1497
BCH2,857,857,788,788,869,974
SAP190,1687,1687,1732,1626,1642,1955
SET3,610,610,608,529,548,686
GMH1,886,886,888,779,750,884
SPO14,620,620,603,603,593,744
YKR032W,0,0,0,0,1,0
DAL80,4,4,3,21,18,11
DID2,1004,1004,958,943,948,1031
CAF4,749,749,778,672,678,724
SPC34,298,298,314,276,271,341
KAE1,1617,1617,1504,1729,1597,1742
GAP1,337,337,253,335,332,422
YKR041W,62,62,47,70,94,75
UTH1,15657,15657,15647,16016,17547,18758
SHB17,4555,4555,4227,4538,4196,4606
UIP5,876,876,820,803,841,962
YKR045C,300,300,251,338,274,334
PLN1,1438,1438,1368,1633,1627,1716
NAP1,4223,4223,4259,4565,4306,4684
FMP46,315,315,320,322,342,365
TRK2,506,506,475,553,534,634
HFL1,611,611,616,525,588,588
MRS4,381,381,332,383,317,436
YSR3,524,524,470,475,485,602
DYN1,411,411,383,374,385,512
RHO4,373,373,304,302,323,355
TRM2,2109,2109,2069,1904,2043,2237
RPS21A,5548,5548,5014,6321,6308,5342
GLG1,267,267,310,261,326,434
TIF1,13850.16,13850.16,14263.86,11513.35,12396.19,13841.9
UTP30,733,733,712,664,713,746
KTR2,1212,1212,1048,1039,1128,1146
TFA2,818,818,838,773,811,846
LAS1,648,648,613,604,622,714
OAF3,732,732,607,561,617,783
PAM17,1172,1172,1206,1200,1042,1273
CCP1,2207,2207,2023,2339,2252,2450
GPT2,617,617,505,581,540,712
BET3,923,923,878,861,879,953
MET1,383,383,413,413,423,487
YKR070W,752,752,710,734,704,753
DRE2,2233,2233,2443,2177,1761,2067
SIS2,1122,1122,1068,1242,1283,1336
YKR073C,0,0,0,1,1,1
AIM29,1051,1051,1065,759,900,924
YKR075C,301,301,204,422,381,425
ECM4,162,162,134,231,256,243
MSA2,260,260,217,206,214,268
VPS501,450,450,453,438,371,453
TRZ1,1048,1048,1000,908,941,1167
MTD1,6355,6355,6268,4508,5548,6224
RPF2,2763,2763,2773,2674,2688,2933
NUP133,1362,1362,1271,1189,1231,1507
DAD2,212,212,160,127,143,141
HBS1,1419,1419,1499,1391,1256,1486
MRPL20,668,668,569,581,507,625
PRP16,838,838,874,837,818,948
OMA1,701,701,675,673,670,727
TVP38,1295,1295,1414,1316,1212,1324
TGL4,1423,1423,1306,1425,1419,1667
PXL1,805,805,817,707,798,909
SRL3,505,505,505,462,437,577
SRP40,3614,3614,3715,3331,3295,3613
PTR2,977,977,781,873,860,920
RPL40B,12713.84,12713.84,12974.74,10969.09,11282.52,11828.28
MLP1,1056,1056,1018,1013,1056,1230
PCC1,203,203,164,154,173,160
ESL2,698,698,676,626,711,878
PCK1,144,144,139,101,129,163
UBP11,301,301,308,311,369,423
BAS1,965,965,901,848,1018,1024
SKG1,782,782,829,808,734,785
SIR1,277,277,265,228,226,316
FLO10,141,141,138,137,136,170
NFT1,131,131,115,114,120,158
YKR104W,21,21,24,41,23,27
VBA5,297,297,303,0,0,2
GEX2,256,256,217,0,1,0
DNM1,834,834,771,903,965,1058
RTT109,364,364,356,376,373,417
SFI1,656,656,653,684,638,770
ORC3,514,514,444,493,539,543
SPO75,336,336,315,304,331,378
MMM1,421,421,462,375,422,522
YLL006W-A,0,0,0,0,0,0
LMO1,217,217,244,200,203,263
DRS1,4636,4636,4465,4720,4557,5093
COX17,80,80,49,68,92,63
PSR1,844,844,826,807,845,952
SOF1,2396,2396,2345,2327,2299,2615
YEH1,1029,1029,915,861,993,1114
PUF3,292,292,248,284,282,366
EMC6,1666,1666,1385,1519,1555,1556
BPT1,1253,1253,1259,1104,1143,1523
SDC25,557,557,541,569,548,649
YLL017W,35,35,27,36,42,44
DPS1,5148,5148,5168,5205,5271,6103
COX19,236,236,236,235,266,248
KNS1,1108,1108,995,1148,1151,1403
SPA2,1426,1426,1395,1343,1327,1504
HIF1,996,996,806,982,873,1008
POM33,849,849,865,881,804,958
SSA2,22752.91,22752.91,23632.55,26668.74,25322.34,29939.18
PAU17,26,26,18,32,29,19
HSP104,6857,6857,7215,6672,7056,8670
ISA1,863,863,777,819,844,939
TPO1,1743,1743,1771,1422,1515,1416
FRA1,1618,1618,1516,1742,1617,1929
RRT7,0,0,0,0,1,0
GPI13,1381,1381,1362,1261,1337,1462
YLL032C,337,337,342,290,325,366
IRC19,106,106,113,106,100,139
RIX7,2306,2306,2146,2177,2197,2508
GRC3,726,726,740,695,702,827
PRP19,1068,1068,1109,1002,965,1201
ENT4,639,639,624,787,680,712
UBI4,1561,1561,1518,1986,2142,2530
VPS13,583,583,573,663,643,778
SDH2,511,511,560,513,574,582
ATG10,64,64,53,51,66,62
FPS1,2079,2079,2080,2382,2230,2610
RPL8B,32115.19,32115.19,33074.68,27657,28614.83,31612.55
RNP1,12,12,11,13,16,13
YBT1,2125,2125,2020,2096,2055,2505
LDB18,376,376,347,349,294,316
COF1,6113,6113,5870,5669,5802,6285
FRE6,1111,1111,1045,1024,1015,1334
AQY2,116,116,122,103,99,117
YLL053C,89,89,61,56,74,90
YLL054C,386,386,381,348,330,446
YCT1,364,364,309,345,355,416
YLL056C,84,84,82,118,113,136
JLP1,133,133,126,157,191,207
HSU1,491,491,449,584,571,679
GTT2,160,160,133,279,226,265
MMP1,353,353,350,541,404,613
MHT1,122,122,83,195,160,173
AYT1,185,185,180,283,298,376
PAU18,34,34,25.97,0.5,0,0
YLL066C,988.02,988.02,833.24,1.74,0,0
YLL066W-B,0,0,0,0,0,0
YLL067C,16.1,16.1,15.81,0,0,0
YLR001C,528,528,469,628,602,694
NOC3,1849,1849,1874,2009,2023,2297
CMS1,1141,1141,1169,973,1147,1175
THI73,204,204,166,154,126,175
SSL1,1007,1007,948,1092,1067,1135
SSK1,877,877,824,967,895,1058
NSE1,1148,1148,1051,1267,1311,1443
PAM18,681,681,560,704,647,762
RLP24,1780,1780,1681,1700,1926,2033
TEN1,127,127,108,153,145,169
LOT6,141,141,162,130,140,152
YLR012C,0,0,0,1,1,4
GAT3,5,5,0,0,1,0
PPR1,439,439,426,366,444,476
BRE2,563,563,580,556,498,567
PML1,633,633,645,626,573,638
MEU1,1892,1892,1861,1790,1781,1986
POM34,973,973,825,894,919,1068
PSR2,1646,1646,1445,1745,1642,1910
YEH2,1404,1404,1370,1283,1309,1432
IRC25,401,401,401,395,429,417
SDO1,1331,1331,1276,1215,1301,1432
IZH3,793,793,764,753,806,1007
UBR2,369,369,330,385,408,494
SNF7,1309,1309,1244,1373,1366,1532
SED5,658,658,677,643,707,720
AAT2,3994,3994,4023,4257,3527,4316
ADE16,4826,4826,4824,5000,4776,5449
RPL15A,38713.96,38713.96,41656.88,38941.9,35642.98,39265.04
YLR030W,168,168,139,151,137,141
YLR031W,83,83,80,88,74,87
RAD5,737,737,704,664,684,835
RSC58,1051,1051,1023,996,1063,1176
SMF3,1213,1213,1102,1295,1139,1432
MLH2,387,387,341,333,324,362
YLR035C-A,1077.57,1077.57,964.58,916.95,1052.51,1471.99
YLR036C,263,263,248,259,214,306
PAU23,25,25,21,22,23,31
COX12,220,220,213,204,259,207
RIC1,654,654,637,605,618,686
AFB1,3027,3027,3104,2694,3124,3499
NFG1,424,424,392,452,417,476
TRX1,6650,6650,6804,6141,5416,6169
PDC1,110078,110078,112214,124046,132197,147803
STU2,900,900,884,787,836,1028
YLR046C,166,166,137,143,123,163
FRE8,338,338,321,289,295,382
RPS0B,19596,19596,20688,18466.08,17854,20365.55
MLO50,384,384,409,293,350,370
EMA19,481,481,429,504,488,538
FCF2,1577,1577,1617,1568,1508,1629
IES3,752,752,709,686,768,779
NRS1,5,5,11,11,12,16
OSW2,96,96,104,101,121,121
SPT8,1242,1242,1210,1362,1133,1363
ERG3,4402,4402,4263,4477,4643,5065
MNL2,559,559,533,501,637,662
SHM2,19711,19711,19717,15707,18891,21146
REX2,823,823,794,897,874,943
FRS1,7630,7630,7686,7004,7155,8444
RPL22A,25193,25193,26931,22605,20827,22743
BMT6,592,592,547,634,602,690
PER33,961,961,986,812,936,1027
SND2,1642,1642,1615,1686,1547,1703
SPC3,1165,1165,1095,912,1101,1186
PET309,544,544,544,508,577,593
FYV7,853,853,827,876,795,816
MEF1,1213,1213,1156,1173,1253,1400
XYL2,173,173,141,233,214,204
RGR1,1024,1024,1099,1068,1096,1212
LAM6,929,929,951,1060,989,1077
RFU1,609,609,597,569,632,679
BUD20,2293,2293,2224,2288,2308,2374
RPL10,50731,50731,52703,43466,44381,48682
FMP25,784,784,764,730,663,844
BOS1,949,949,883,954,938,1033
SIC1,1025,1025,952,1043,1007,1119
EMP46,147,147,130,149,154,141
GAL2,137,137,131,125,134,168
SRL2,332,332,323,294,300,292
EMP70,2788,2788,2937,2440,2576,3016
RAX2,1605,1605,1557,1307,1542,1710
ARP6,568,568,526,542,544,617
SMC4,776,776,701,728,775,951
CSF1,321,321,314,325,285,374
GAA1,884,884,911,846,872,1035
ALT1,2058,2058,1865,1793,1830,2305
XDJ1,968,968,930,1054,865,1037
GEP5,305,305,328,339,274,304
SUL2,496,496,438,480,427,521
NYV1,848,848,947,867,900,1031
GIS3,683,683,652,713,812,908
IOC2,1421,1421,1363,1395,1400,1586
KIN2,1338,1338,1279,1328,1364,1611
HRT3,593,593,513,498,516,554
CHA4,397,397,344,373,405,418
ICT1,1856,1856,1501,2246,2070,2080
MIM2,326,326,285,289,411,299
ERG27,3133,3133,2948,3685,3211,3595
APC9,151,151,135,129,152,162
CDC45,412,412,366,397,392,430
LCL2,798,798,795,777,689,844
SEN2,679,679,695,675,644,765
REA1,1950,1950,1755,1851,1953,2169
REX3,965,965,885,850,944,1034
YLR108C,269,269,216,273,219,453
AHP1,9812,9812,9091,13364,13309,15570
CCW12,69019,69019,67333,67886,71164,79651
YLR111W,8,8,0,9,2,2
YLR112W,72,72,77,68,84,76
HOG1,3817,3817,3602,3773,3512,4103
AVL9,1609,1609,1663,1640,1534,1776
CFT2,810,810,715,724,742,885
MSL5,890,890,839,887,903,1005
CLF1,851,851,875,844,845,946
TML25,700,700,618,774,729,756
SRN2,198,198,196,175,203,243
YPS1,3165,3165,3041,3649,3403,4002
YPS3,1705,1705,1790,2087,2249,2507
YLR122C,31,31,31,30,50,40
YLR125W,19,19,33,15,28,21
YLR126C,443,443,353,402,399,403
APC2,665,665,585,610,612,736
DCN1,177,177,170,188,175,231
DIP2,2607,2607,2544,2584,2592,2871
ZRT2,2236,2236,2311,2080,2167,2525
ACE2,726,726,683,573,696,762
USB1,209,209,187,181,208,209
CKI1,746,746,639,654,638,727
PDC5,211,211,278,222,230,276
SLX4,357,357,408,387,402,436
TIS11,198,198,159,327,183,347
RKM5,477,477,423,557,492,560
NHA1,2417,2417,2258,2220,2325,2687
SLS1,306,306,302,321,316,339
RRN5,253,253,221,318,274,318
PUT1,229,229,170,313,323,401
DPH6,861,861,877,836,895,923
ACF2,576,576,505,579,550,665
RMP1,507,507,428,412,444,458
SPE4,1035,1035,949,906,907,1123
YLR146W-A,8,8,12,8,14,10
SMD3,319,319,289,324,336,325
PEP3,572,572,593,508,546,684
GID11,181,181,151,198,291,290
STM1,20180,20180,19749,19907,20978,22622
PCD1,174,174,176,171,187,227
YLR152C,451,451,448,497,447,604
ACS2,4898,4898,4915,4820,4487,5408
RNH203,359,359,374,284,344,338
YLR154C-G,0,0,0,0,0,0
YLR154C-H,0,0,0,0,0,0
TAR1,0,0,0,0,0,0
ASP3-1,1684,1684,1669.75,1508,1490.5,1766.5
YLR156C-A,0,0,0,0,0,0
YLR156W,4.77,4.77,6,8.49,4.34,3.45
ASP3-2,1684,1684,1669.75,1508,1490.5,1766.5
YLR157C-A,0,0,0,0,0,0
YLR157C-B,0,0,0.01,0.01,0.03,0.08
YLR157C-C,0,0,0,0,0,0
YLR157W-D,0.69,0.69,0,5.53,6.98,2.64
YLR157W-E,0,0,0,0,0,0
ASP3-3,1684,1684,1669.75,1508,1490.5,1766.5
YLR159C-A,0,0,0,0,0,0
YLR159W,4.77,4.77,6,8.49,4.34,3.45
ASP3-4,1684,1684,1669.75,1508,1490.5,1766.5
YLR161W,4.77,4.77,6,8.49,4.34,3.45
YLR162W,0,0,0,0,0,3
RRT15,0,0,0,0,0,0
MAS1,1090,1090,972,1025,880,1127
SHH4,61,61,39,58,57,73
PUS5,274,274,264,247,275,275
SEC10,925,925,872,884,826,1046
RPS31,74776,74776,78591,62349.53,63783,67421
UPS2,308,308,300,272,329,358
APS1,439,439,405,394,433,441
DPH5,2293,2293,2116,2141,2133,2443
TAG1,476,476,430,448,419,551
IDP2,50,50,61,119,99,95
CBF5,10282,10282,9985,9722,9367,10390
RFX1,226,226,208,250,228,289
YLR177W,665,665,624,729,686,782
TFS1,220,220,201,238,250,259
YLR179C,2938,2938,2764,3110,2875,2978
SAM1,10088,10088,9589,9475,9323,10198
VTA1,708,708,729,704,653,793
SWI6,909,909,871,786,848,999
TOS4,592,592,523,495,517,566
RPL37A,4140,4140,3180,4008,4784,4232
EMG1,2350,2350,2321,2212,2214,2388
SKG3,303,303,230,358,309,363
MDL1,1083,1083,1147,1067,1107,1224
ATG26,946,946,886,836,838,932
MMR1,1128,1128,1221,1042,1279,1209
PEX13,587,587,478,493,466,512
HCR1,4081,4081,3970,3846,3758,4274
UPS1,245,245,201,263,227,217
NCW2,4212,4212,4224,3989,4196,4868
NMT1,1969,1969,1938,1931,1823,1943
PWP1,4409,4409,4356,4200,4082,4564
NOP56,8759,8759,8987,8368,8375,9537
PBA1,425,425,449,483,493,529
YKE2,994,994,879,955,874,897
COQ9,460,460,481,436,411,542
MSS51,984,984,865,1026,930,1142
QRI5,567,567,420,679,523,543
HMX1,101,101,105,137,145,140
