gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
SSC1,159.75,159.75,146.32,202.94,181.51,194.7
TAH11,22.79,22.79,19.68,29.54,27.01,26.49
ANB1,38.59,38.59,34.18,50.01,42.11,56.42
CYC1,74.47,74.47,80.34,97.72,104.16,92.65
UTR1,29.31,29.31,29.48,37.15,33.84,31.89
ISY1,26.32,26.32,24.41,25.18,25.92,25.81
OSM1,21.94,21.94,24.87,22.63,25.22,26.45
RAD7,12.19,12.19,13.34,13.98,16.15,15.08
BFA1,3.63,3.63,3.06,3.81,3.93,4.11
KCH1,24.26,24.26,23.19,26.68,26.21,28.51
HIT1,40.37,40.37,33.24,53.63,46.76,40.56
YJR056C,24.2,24.2,24.6,24.4,27.86,27.35
CDC8,42.82,42.82,43.76,46.31,47.47,45.28
APS2,78,78,76.97,90.36,83.69,85.72
PTK2,21.41,21.41,20.92,27.8,26.08,28.62
CBF1,39.29,39.29,34.62,45.69,38.58,44.95
MNN14,5.17,5.17,5.03,4.84,5.21,5.44
NTA1,22.54,22.54,19.66,20.19,21.83,23.22
RPA12,248.32,248.32,250.97,264.09,243.71,260.75
CCT5,102.51,102.51,98.91,103.34,108.94,116.33
ARP3,80.68,80.68,81.81,94.35,101.28,103.74
TOR1,4.05,4.05,3.97,4.39,4.59,4.72
YAE1,46.66,46.66,51.31,54.1,54.37,54.74
RFC2,54.38,54.38,54.12,57.64,57.41,57.5
HAM1,104.16,104.16,95.02,107.51,99.58,111.64
LIA1,246.59,246.59,241.06,253.82,271.67,269.35
NPA3,111.93,111.93,110.36,133.95,128.45,127.81
OPI3,127.73,127.73,122.53,141.46,127.63,130.57
MOG1,53.89,53.89,48.73,66.83,57.15,51.84
HOC1,76.83,76.83,68.95,81.3,81.12,79.33
CDC11,74.28,74.28,68.28,88.21,81.49,81.05
MIR1,195.84,195.84,200.18,214.86,221.94,219.34
BNA2,2.65,2.65,3.1,6.75,5.61,6.14
YJR079W,0,0,0,0,0,0
AIM24,25.35,25.35,27.28,26.61,29.31,30.92
EAF6,35.08,35.08,26.88,33.17,41.97,32.84
ACF4,15.13,15.13,14.31,13.21,14.61,13.76
YJR084W,24.77,24.77,22.46,25.19,26.82,26.75
TMH11,525.88,525.88,492.8,534.75,591.31,584.53
STE18,260.94,260.94,296.33,256.21,270.9,303.28
EMC2,63.89,63.89,60.21,59.84,65.96,65.61
BIR1,7.89,7.89,8.12,8.69,9.71,9.8
GRR1,8.85,8.85,8,9.43,9.6,10.01
JSN1,13.41,13.41,13.15,15.21,15.46,16.9
BUD4,8.27,8.27,7.65,8.21,10.23,10.83
FIP1,27.79,27.79,26.3,30.6,31.67,34.97
IME1,5.99,5.99,5.66,5.22,6.53,4.77
RPL43B,2325.74,2325.74,2449.18,2572.76,2727.94,2286.5
SFC1,0.41,0.41,0.49,1.26,0.7,1.31
YJR096W,27.45,27.45,26.17,32.43,32.68,32.47
JJJ3,25.82,25.82,21.16,22.3,27.48,26.71
YJR098C,4.31,4.31,3.6,4.68,5.52,4.65
YUH1,34.14,34.14,30.2,32,31.07,35.37
AIM25,21.51,21.51,22.53,22.1,23.77,25.43
RSM26,35.13,35.13,32.64,36.3,37.4,38.56
VPS25,19.56,19.56,20.09,17.83,19.61,18.09
URA8,39.37,39.37,35.78,42.62,40.84,42.82
SOD1,2213.24,2213.24,2061.51,2924.88,2584.55,2576.93
ADO1,313.87,313.87,313.39,327.27,327.91,333.29
ECM27,8.28,8.28,7.65,8.58,8.61,9.86
YJR107C-A,73.07,73.07,74.37,101.86,68,70.69
LIH1,11.89,11.89,9.75,13.53,13.36,13.81
ABM1,2.13,2.13,0.66,1.6,0,0.62
CPA2,26.58,26.58,23.66,24.93,31.59,34.34
YMR1,7.23,7.23,6.95,7.42,8.34,9.53
PXP2,33.32,33.32,29.4,35.29,37.05,34.31
NNF1,48.62,48.62,43.08,49.14,51.79,49.02
YJR112W-A,40.88,40.88,30.61,34.94,56.38,50.81
RSM7,61.32,61.32,56.08,74.42,63.1,67.06
YJR115W,6.73,6.73,8.13,10.79,10.57,12.14
TDA4,13.27,13.27,11.88,16.71,18.94,20.2
STE24,45.79,45.79,43.06,53.27,55.56,58.93
ILM1,69.2,69.2,65.97,58.85,64.54,66.92
JHD2,4.72,4.72,4.29,4.35,4.95,4.91
DMO1,0,0,0,0,0,0.38
ATP2,127.13,127.13,135.04,144.15,170.06,166.28
IBA57,8.87,8.87,8.28,9.61,9.4,10.19
RPS5,3903.85,3903.85,3881.5,3648.26,3809.94,3872.41
YJR124C,27.75,27.75,27.44,29.62,26.99,29.39
ENT3,56.86,56.86,57.03,60.79,59.25,63.37
VPS70,27.67,27.67,26.93,29.11,29.17,29.42
RSF2,9.48,9.48,9.18,12.69,11.99,12.46
YJR128W,4.79,4.79,6.72,7.9,6.57,9.4
EFM3,9.75,9.75,10.3,10.9,12.18,11.31
STR2,14.88,14.88,12.35,14.06,14.76,15.57
MNS1,13.56,13.56,12.32,15.37,14.57,15.52
NMD5,12.8,12.8,12.8,13.97,14.2,15.02
XPT1,60.29,60.29,58.63,60.16,50.92,59.43
SGM1,19.56,19.56,18.46,18.53,19.84,21.97
MCM22,11.65,11.65,9.72,9.55,9.9,12.35
TIM8,318.73,318.73,273.61,290.49,315.98,302.94
TTI2,14.47,14.47,13.66,14.6,15.81,15.18
MET5,6.21,6.21,6.43,7.23,6.7,7.53
IML1,3.08,3.08,3.05,3.86,3.32,3.58
HOM6,199.07,199.07,215.36,223.91,217.36,221.31
HIR3,2.85,2.85,3.02,3.16,3.23,3.42
IPA1,25.11,25.11,25.18,23.9,25.92,27.04
YJR142W,39.77,39.77,37.21,41.49,41.54,43.73
PMT4,58.96,58.96,57.04,57.53,61.18,64.04
MGM101,67.62,67.62,67.04,70.33,72.17,74.96
RPS4A,1920.6,1920.6,1949.16,1840.13,1947.06,1897.12
YJR146W,11.29,11.29,8.79,14.52,10.63,11.14
HMS2,53.57,53.57,40.66,76.72,63.75,62.87
BAT2,254.88,254.88,235.48,244.68,249.49,282.1
YJR149W,9.23,9.23,7.11,9.2,11.21,11.4
DAN1,2.43,2.43,1.58,2.6,1.39,2.51
DAN4,2.04,2.04,1.8,1.95,2.11,2.7
YJR151W-A,0,0,0,0,0,0
DAL5,4.79,4.79,6.22,4.94,6.31,6.61
PGU1,7.52,7.52,6.32,7.61,7.32,7.84
YJR154W,5.78,5.78,5.65,5.85,5.93,5.31
AAD10,9.58,9.58,9.1,10.45,10.47,10.35
THI11,2.92,2.92,2.11,1.98,3.15,2.8
HXT16,0,0,0,0,0,0
SOR1,6.5,6.5,3.42,1.22,3.82,2.74
MPH3,7.26,7.26,7.09,1.44,3.08,2.93
COS5,13.29,13.29,12.99,3.2,10.89,7.58
MET14,48.38,48.38,46.59,15.74,15.77,16.69
DID4,71.14,71.14,63.37,84.22,85.31,78.68
MRP17,104.23,104.23,84.64,108.51,104.49,111.99
AUR1,60.27,60.27,54.6,62.23,63.74,70.85
BYE1,14.29,14.29,12.32,16.14,15.6,18.29
SFT1,171.62,171.62,156.69,145.54,199.83,174.79
RPL14A,5213.86,5213.86,5589.55,5293.54,4716.79,5093.54
CAP1,86.52,86.52,90.36,102.9,106.2,101.64
LAC1,59.13,59.13,50.94,55.68,56.19,57.01
MRT4,344.81,344.81,333.01,389.41,383.75,366.93
UFD4,9.42,9.42,8.77,9.57,10.31,11.58
CCE1,12.09,12.09,11.77,11.23,12.69,11.5
PRP40,21.7,21.7,22.36,26.09,24.74,24.52
ARC19,183.3,183.3,175.63,190.55,189.1,192.86
URB1,9.02,9.02,8.05,7.81,9.74,10.37
PUT3,11.13,11.13,10.69,10.99,13.28,13.64
ATP7,107.82,107.82,107.71,100.47,119.41,116.72
HCS1,7.95,7.95,7.77,7.06,7.16,8.43
MCO12,72.14,72.14,72.28,91.22,91.17,77.13
SWD2,23.1,23.1,23.32,24.65,26.67,27.1
RAM2,52.25,52.25,52.59,55.49,53.38,52.32
SPT23,10.46,10.46,9.7,10.17,12.05,12.42
MAK11,65.08,65.08,62.01,60.64,67.96,65.15
CDC16,8.54,8.54,8.33,8.9,9.89,9.5
MIN9,256.78,256.78,166.06,184.65,244.24,243.65
SKA1,24.12,24.12,26,27.94,28.3,32.05
URA6,110.35,110.35,104.83,115.42,112.98,113.97
PAN3,17.2,17.2,16.42,17.06,18.38,19.78
GPX1,5.55,5.55,7.12,5.6,6.79,9.88
TCD2,31.26,31.26,29.84,29.8,30.65,29.91
TFA1,35.07,35.07,35.68,36.84,37.82,38.09
MAE1,120.4,120.4,116.16,128.27,104.18,102.65
IXR1,24.23,24.23,23.51,26.82,26.69,29.09
TTI1,5.76,5.76,5.84,4.97,5.99,6.21
YKL033W-A,74.32,74.32,68.05,70.29,73.81,69.38
TUL1,10.98,10.98,10.99,11.02,11.15,11.68
UGP1,78.96,78.96,81.07,87.59,90.32,92.63
AIM26,1.76,1.76,1.16,2.96,2.49,2.52
RGT1,6.47,6.47,5.77,7.52,7.54,7.73
PTM1,30.49,30.49,31.69,37.93,39.07,42.95
NFU1,49.53,49.53,51.99,49.48,55.21,54.23
VPS24,46.88,46.88,45.88,56.78,51.28,51.86
SPC42,12.31,12.31,11.26,11.03,14.44,11.92
PHD1,25.49,25.49,23.8,23.61,23.7,24.84
MMO1,0,0,3.13,1.72,2.15,1.13
PRI2,16.56,16.56,14.84,16.03,16.38,16.52
DCW1,65.42,65.42,63.04,67.2,71.7,71.48
ANR2,15.23,15.23,13.76,13.51,17.03,17.7
ELM1,9.42,9.42,8.43,8.54,9.65,10.11
CSE4,31.53,31.53,27.2,27.54,32.01,26.54
LPX2,1.72,1.72,1.6,2.34,2,2.32
SFK1,42.73,42.73,35.05,47.05,45.73,47
ASK1,51.68,51.68,45.39,62.63,56.32,60.64
MDM35,107.23,107.23,118.28,80.96,103.15,111.57
DEF1,52.91,52.91,49.62,48.75,55.98,59.13
OAR1,5.21,5.21,5.81,6.57,6.3,6.51
TMA19,2643.17,2643.17,2879.4,2416.46,2561.17,2701.69
NUP120,16.16,16.16,14.21,14.98,16.4,17.46
TOA2,258.3,258.3,253.82,281.65,216.45,251.7
MPE1,24.41,24.41,22.34,27.25,23.21,26.31
FBA1,7559.95,7559.95,7643.03,7554,7939.21,7718.29
BLI1,44.68,44.68,52.83,38.41,44.46,41.37
MSN4,16.15,16.15,15.18,13.6,15.91,16.25
YKL063C,54.38,54.38,62.84,62.51,62.94,63.77
MNR2,21.11,21.11,19.73,19.5,21.35,21.18
YET1,165.97,165.97,177.87,170.91,181.08,197.65
DPC7,0,0,8.02,0,0,0
YNK1,144.66,144.66,138.84,134.43,131.86,140.43
NUP100,26.4,26.4,25.44,27,27.81,29.32
YKL068W-A,348.14,348.14,232.42,348.67,353.62,345.13
YKL069W,42.25,42.25,45.08,50.97,39.86,46.26
YKL070W,18.86,18.86,14.26,16.12,22.83,21.78
OSI1,11.29,11.29,9.39,18.52,16.58,15.5
STB6,8.06,8.06,6.58,8.24,7.73,8.31
LHS1,16.65,16.65,16.57,17.59,16.47,18.09
MUD2,23.67,23.67,23.12,25.79,27.13,25.09
AAN1,15.81,15.81,16.84,15.09,16.98,17.6
PSG1,86.87,86.87,87.06,89.92,87.49,93.28
DHR2,19.42,19.42,16.25,17.54,18.97,19.25
SMY1,13.65,13.65,12.26,11.82,12.75,14.32
VMA5,187.47,187.47,185.15,171.28,181.67,180.28
TEF4,570.95,570.95,558.76,614.03,671.83,669.45
RRP14,105.74,105.74,98.67,114.32,111.59,109.08
HOT13,75.66,75.66,65.84,76.13,66.87,63.33
MDH1,46,46,48.83,60.71,60.7,57.08
SRX1,16.71,16.71,14.06,15.89,15.49,16.66
CYT2,36.45,36.45,33.27,43.09,42.52,44.61
CAB3,18.27,18.27,17.67,18.5,19.33,19.77
MIF2,7.01,7.01,6.36,7.88,7.76,7.53
CUE2,11.87,11.87,10.83,12.38,12.1,12.25
YKL091C,16.74,16.74,16.72,17.44,18.16,18.83
BUD2,5.11,5.11,3.99,4.57,4.55,6.2
MBR1,13.06,13.06,11.74,15.43,13.44,14.37
YJU3,87.96,87.96,87.22,96.81,95.16,95.67
YJU2,12.56,12.56,11.01,12.73,10.41,11.29
YKL096C-B,0,0,0,0,0,0
CWP1,222.82,222.82,169.75,229.3,226,258.11
CWP2,8480.62,8480.62,7596.12,6986.51,7562.71,7493.46
YKL097C,0.22,0.22,0.94,0.71,0.7,0.68
MTC2,41.98,41.98,40.36,43.86,43.24,40.69
UTP11,70.84,70.84,66.37,68.42,68.46,70.38
YPF1,29.77,29.77,30.33,28.54,28.23,30.85
HSL1,11.21,11.21,10.1,11.72,12.47,13.47
YKL102C,0,0,0.81,2.17,6,2.16
APE1,22.67,22.67,20.85,25.99,28.86,29.34
GFA1,61.07,61.07,54.67,60.34,69.7,71
YKL104W-A,0,0,0,0,0,0
SEG2,6.74,6.74,6.87,8.09,7.47,8.17
YKL106C-A,0,0,0,0,0,0
AAT1,28.13,28.13,23.59,24.97,26.29,27.55
YKL107W,2.79,2.79,2.86,4.06,4.27,4.44
SLD2,13.55,13.55,12.39,13.29,14.98,13.76
HAP4,7.12,7.12,6.27,7.41,7.55,8.89
KTI12,49.02,49.02,42.94,45.63,44.5,48.42
ABF1,13.26,13.26,10.93,11.25,12.49,12.98
RAD27,41.22,41.22,37.46,39.05,41.62,40.83
APN1,37.42,37.42,38.48,37.73,37.93,37.26
PRR1,20.16,20.16,16.17,16.4,17.44,17.64
SBA1,323.16,323.16,314.05,328.08,341.77,362.54
VPH2,33.92,33.92,31.99,27.99,31.38,37.36
OAC1,112.45,112.45,119.76,119.48,64.53,74.99
DGR2,4.56,4.56,4.5,4.37,4.49,5.33
SRP21,167.61,167.61,168.54,146.44,150.57,168.29
SSH4,7.82,7.82,6.57,9.02,8.43,9.04
RRN3,26.22,26.22,24.55,28.47,29.48,31.62
YPK1,44.45,44.45,44.26,44.35,48.97,50.49
PGM1,53.55,53.55,51.47,51.98,52.66,55.73
PMU1,79.89,79.89,81.25,83.45,80.66,80.68
MYO3,6.31,6.31,5.45,6.91,7.36,7.89
SHE2,26.71,26.71,22.99,20.99,25.32,24.33
RMA1,7.15,7.15,7.46,7.94,6.95,8.25
RCI50,7.66,7.66,6.79,7.27,7.53,8.39
1-Oct,6.45,6.45,6.03,7.29,7.04,8.16
APL2,19,19,18.03,18.92,18.89,20.46
CMC1,53.08,53.08,56.24,45.03,45.36,45.07
MRPL31,87.56,87.56,70.67,66.73,71.8,76.76
HSK3,165.75,165.75,171.68,208.94,261.04,150.29
CTK1,17.02,17.02,14.05,14.56,15.96,17.33
TGL1,16.67,16.67,17.45,14.44,16.98,17.88
SDH3,90.6,90.6,91.22,89.09,100.79,100.94
MRP8,71.46,71.46,68.46,78.54,84.6,82.78
LTV1,63.03,63.03,58.99,61.84,68.54,65.21
RPC25,56.08,56.08,53.32,53.21,51.11,52.41
RPT1,158.07,158.07,157.48,178.29,171.28,176.89
AVT3,21.74,21.74,21.51,24.39,25.37,25.13
SDH1,10.11,10.11,10.86,11.71,14.97,14.74
DBR1,13.43,13.43,13.16,14.65,14.68,16.35
MCR1,41.3,41.3,42.92,42.35,52.63,51.92
NNR2,27.53,27.53,24.8,35.12,36.69,36.56
GPM1,6733.95,6733.95,6722.19,6749.75,7081.03,6810.56
SRP102,48.16,48.16,46.59,50.52,47.86,57.84
RSM22,14.69,14.69,13.28,15,14.39,14.48
RPS27A,3115.61,3115.61,3027.66,2860.76,2912.82,2733.23
APE2,22.71,22.71,22.51,22.61,23.38,24.83
RCN1,21.85,21.85,18.04,20.5,21.49,22.53
ELF1,227.77,227.77,260.66,239.95,214.63,235.22
KDX1,8.45,8.45,8.68,8.26,12.21,13.34
YKL162C,4.13,4.13,4.92,6.55,5.25,6.58
PIR3,7.05,7.05,5.29,10.25,13.88,15.41
PIR1,332.65,332.65,341.55,316.32,337.42,352.85
MCD4,12.13,12.13,9.71,10.66,11.08,10.79
TPK3,22.65,22.65,19.78,19.86,21.01,19.37
MRP49,65.1,65.1,52.89,52,48.98,61.5
KKQ8,7.91,7.91,7.95,8.25,9.34,9.57
MRPL38,63.16,63.16,51.07,41.23,45.82,47.94
NNK1,6.15,6.15,5.78,6.21,6.17,6.18
EBP2,129.96,129.96,134.61,141.04,136.24,140.67
SNU114,12.54,12.54,10.92,13.81,12.8,13.57
TPO5,20.54,20.54,20.83,21.28,20.92,21.92
ZRT3,57.84,57.84,52,64.36,61.67,66.15
LST4,21.49,21.49,21.2,20.75,22.79,23.76
STE3,170.41,170.41,180.21,158.96,175.86,170.26
COY1,19.86,19.86,20.43,20.1,18.67,20.04
RPL17A,2155.97,2155.97,2214.17,2171.61,2130.43,2194.06
PRS1,192.88,192.88,184.93,185.59,192.54,190.87
FAS1,36.79,36.79,31.97,30.7,35.1,39.92
YKL183C-A,11.92,11.92,0,30.33,0,0
LOT5,29.45,29.45,27.84,25.21,27.58,28.48
SPE1,41.23,41.23,34.87,41.88,40.59,43.36
ASH1,26.14,26.14,27.32,23.58,24.8,26.5
MTR2,78.29,78.29,76.4,73.1,67.04,74.39
FAT3,3.44,3.44,3.6,3.45,3.23,3.89
PXA2,3.81,3.81,3.44,4.11,4.01,4.34
HYM1,10.95,10.95,10.17,11.98,11.2,12.91
CNB1,149.79,149.79,136.18,164.96,160.42,146.89
DPH2,62.78,62.78,60.13,74.99,71.31,68.07
ACP1,372.63,372.63,333.7,451.61,406.19,420.54
SDS22,24.65,24.65,27.51,21.26,27.21,28.4
MST1,10.32,10.32,8.87,11.08,10.08,11.65
MIA40,53.67,53.67,50.2,58.84,58.06,63.18
YKT6,195.38,195.38,194.66,197.1,201.97,204.12
PEX1,5.08,5.08,4.86,4.44,4.93,4.89
PTK1,13.32,13.32,11.99,17.02,14.62,16.04
MNN4,10.86,10.86,9.45,10.71,11.53,12.05
TOR2,2.36,2.36,2.21,2.73,2.44,2.88
EAP1,22.58,22.58,20.12,25.32,24.31,27.36
LOS1,16.15,16.15,14.6,14.79,16.19,16.65
ADD66,37.85,37.85,34.95,43.33,43.04,42.01
EMC3,136.83,136.83,138.18,151.35,139.54,138.56
CBT1,11.47,11.47,11.05,13.34,12.83,13.23
STE6,2.38,2.38,2.4,2.52,2.45,2.32
UBA1,53.22,53.22,51.99,66.77,62.66,65.75
TRP3,44.16,44.16,45.16,44.28,46.09,49.54
SAC1,55.37,55.37,53.12,56.32,57.27,58.87
DOA1,28.76,28.76,27.51,28.02,28.71,32.15
YRA2,35.81,35.81,38.33,33.77,35.88,40.11
OXP1,5.84,5.84,5.2,6.21,5.87,6.47
URA1,302.85,302.85,347.14,285.72,308.05,301.28
JEN1,3.67,3.67,3.68,3.72,4.16,4.04
SRY1,31.98,31.98,29.67,29.92,30.58,29.71
COS9,19.41,19.41,16.98,19.22,20.27,20.71
FRE2,2.68,2.68,2.58,3.21,2.85,3.91
MCH2,1.13,1.13,0.99,2.12,2.34,2.27
YKL222C,7.5,7.5,6.1,8.25,10.7,11.45
PAU16,0,0,0,0,0,0
VPS1,48.22,48.22,48.96,55.16,53.57,59.4
PAP1,18.14,18.14,16.58,23.42,21.16,22.41
OSH6,21.13,21.13,19.08,26.22,25.98,26.53
ECM9,8.58,8.58,8.1,11.16,9.5,10.94
YKR005C,2.24,2.24,1.41,1.12,1.58,1.64
MRPL13,49.57,49.57,49.5,49.36,49.04,51.21
MEH1,37.59,37.59,38.98,43.41,38.36,40.97
RSC4,29.03,29.03,27.94,33.61,33.22,33.71
FOX2,5.55,5.55,5.36,6.24,5.44,6.57
TOF2,6.52,6.52,5.29,6.98,7.71,6.91
FPT1,16.23,16.23,17.74,22.93,21.02,25.79
PRY2,142.09,142.09,136.72,126.76,130.73,141.07
YPT52,88.92,88.92,82.03,94.12,83.29,88.41
YKR015C,5.47,5.47,4.61,4.66,4.98,6.16
MIC60,20.07,20.07,21.16,20.15,21.53,23.46
HEL1,5.97,5.97,6.62,6.43,6.79,7.95
YKR018C,33.98,33.98,30.27,33.61,34.16,37.91
IRS4,6.72,6.72,6.35,6.96,7.82,7.7
VPS51,58.09,58.09,54.65,61.84,58.15,61.12
ALY1,9.91,9.91,9.5,9.57,11.2,11.31
NTR2,29.16,29.16,28.29,27.81,27.76,28.14
RQT4,15.04,15.04,15.31,15.47,15.81,16.61
DBP7,28.2,28.2,28.46,31.07,31.65,30.64
RPC37,114.13,114.13,108.02,127.67,125.99,118.82
GCN3,76.1,76.1,68.28,79.23,77.79,75.23
BCH2,13.93,13.93,12.58,13.89,15.76,15.91
SAP190,20.26,20.26,20.22,20.72,21.6,23.08
SET3,10.26,10.26,9.74,9.37,9.96,11.43
GMH1,49.17,49.17,46.4,47.02,46.75,48.86
SPO14,4.32,4.32,3.97,4.44,4.63,5.37
YKR032W,0,0,0,0,0.58,0
DAL80,0.18,0.18,0.12,1.25,1.16,0.53
DID2,89.75,89.75,82.27,89.18,92.71,90.61
CAF4,15.25,15.25,15.28,14.53,15.02,14.17
SPC34,16.36,16.36,16.56,15.64,16.26,17.96
KAE1,58.42,58.42,53.59,67.42,63.5,64.15
GAP1,7.18,7.18,5.22,7.76,7.58,8.73
YKR041W,4.54,4.54,2.97,4.98,6.8,4.51
UTH1,635.3,635.3,619,697.8,784.85,754.58
SHB17,260.47,260.47,237.64,281.55,266.77,265.39
UIP5,23.46,23.46,19.98,22.97,25.72,25.39
YKR045C,31.24,31.24,27.81,38.61,32.96,35.91
PLN1,81.21,81.21,75.71,96.97,97.61,93.81
NAP1,138.92,138.92,137.95,162.17,158.8,155.91
FMP46,66.11,66.11,73.56,70.36,73.03,77.15
TRK2,7.1,7.1,6.6,8.17,8.38,9.11
HFL1,19.12,19.12,19.4,18.41,21.41,19.25
MRS4,19.62,19.62,16.53,21.45,17.85,21.66
YSR3,18.79,18.79,15.97,17.14,17.99,20.47
DYN1,1.15,1.15,1.04,1.14,1.24,1.42
RHO4,19.09,19.09,16.43,17.01,18.06,17.17
TRM2,42.4,42.4,40.44,41.2,45.75,45.1
RPS21A,7851.75,7851.75,8228.92,9090.45,8162.99,7860.21
GLG1,5.58,5.58,6.18,6,7.49,8.78
TIF1,482.66,482.66,486.66,444.31,484.96,484.81
UTP30,41.92,41.92,40.44,41.52,45.63,42.29
KTR2,35.89,35.89,31.72,33.94,37.81,34.19
TFA2,35.66,35.66,36.36,35.96,38.39,38.3
LAS1,17.55,17.55,16.06,17.17,17.89,18.81
OAF3,10.53,10.53,8.35,8.46,9.42,10.76
PAM17,101.52,101.52,105.06,112.72,97.36,111.84
CCP1,89.04,89.04,78.71,100.84,100.58,98.91
GPT2,10.49,10.49,8.33,10.65,10.19,11.71
BET3,82.63,82.63,74.09,80.57,84.22,83.83
MET1,8.36,8.36,8.35,9.42,10.2,10.58
YKR070W,31.24,31.24,29.04,32.99,32.55,31.24
DRE2,94.11,94.11,99.07,95.44,81,85.91
SIS2,27.08,27.08,24.47,31.89,33.82,31.88
YKR073C,0,0,0,0,0.54,0.57
AIM29,151.34,151.34,149.91,117.05,137.89,130.7
YKR075C,12.69,12.69,7.91,19.55,18.57,18.13
ECM4,6.04,6.04,4.83,8.98,10.07,8.52
MSA2,10.02,10.02,7.7,8.09,9.56,10.5
VPS501,9.78,9.78,9.54,10.4,9.16,9.97
TRZ1,15.65,15.65,14.3,14.16,15.47,17.09
MTD1,273.39,273.39,261.2,206.67,259.47,264.14
RPF2,108.6,108.6,108.16,113.74,120,119.03
NUP133,14.04,14.04,12.68,13.15,14.55,15.59
DAD2,39.71,39.71,34.65,30.16,30.35,28.36
HBS1,29.7,29.7,29.88,30.75,29.26,30.82
MRPL20,64.43,64.43,57.43,63.25,54.51,61.75
PRP16,9.46,9.46,9.84,10.36,10.54,10.61
OMA1,29.49,29.49,26.87,30.58,31.29,30.41
TVP38,57.37,57.37,59.83,62.53,58.58,57.66
TGL4,18.61,18.61,16.53,20.48,21.09,21.71
PXL1,14.33,14.33,13.96,13.42,16.06,16.22
SRL3,33.86,33.86,32.46,32.85,32.37,39.07
SRP40,125.7,125.7,124.63,124.21,125.52,125.56
PTR2,21.47,21.47,16.78,20.21,20.79,19.61
RPL40B,3166.91,3166.91,3356.97,2958.14,2940.46,3020.13
MLP1,6.56,6.56,6.03,6.85,7.35,7.59
PCC1,207.79,207.79,180.54,164.33,174.67,163.21
ESL2,6.94,6.94,6.45,6.89,7.88,8.67
PCK1,3.39,3.39,3.25,2.36,3.41,3.83
UBP11,5.43,5.43,5.25,6.07,7.58,7.35
BAS1,14.79,14.79,13.17,13.46,17.15,15.39
SKG1,33,33,34.13,35.26,33.59,31.91
SIR1,5.5,5.5,4.92,4.8,5.06,6.17
FLO10,1.43,1.43,1.29,1.5,1.52,1.7
NFT1,1.25,1.25,1.1,1.21,1.24,1.52
YKR104W,0.98,0.98,1.14,2.08,1.34,1.26
VBA5,6.46,6.46,6.43,0,0,0.04
GEX2,5.25,5.25,4.25,0,0.02,0
DNM1,14.1,14.1,12.53,16.14,17.84,17.48
RTT109,11.01,11.01,10.64,12.11,12.85,12.47
SFI1,8.61,8.61,8.28,9.52,9.18,10.06
ORC3,10.57,10.57,8.94,10.69,11.96,11.15
SPO75,4.77,4.77,4.47,4.72,5.38,5.37
MMM1,13.57,13.57,14.13,12.6,14.75,15.77
YLL006W-A,0,0,0,0,0,0
LMO1,4,4,4.52,3.96,4.27,4.83
DRS1,74.71,74.71,70.53,82.7,84.4,82.95
COX17,580.12,580.12,409.39,603.6,642.56,576.1
PSR1,27.11,27.11,26.25,26.93,29.86,29.98
SOF1,65.36,65.36,62.56,68.45,70.61,71.75
YEH1,21.36,21.36,19.28,19.55,23.94,23.92
PUF3,4.1,4.1,3.38,4.22,4.47,5.21
EMC6,650.75,650.75,585.47,687.1,664.7,653.24
BPT1,9.36,9.36,9.15,8.85,9.55,11.26
SDC25,6.61,6.61,6.21,7.18,7.11,7.47
YLL017W,16.54,16.54,11.62,15.07,19.49,24.78
DPS1,120.58,120.58,119.03,131.17,138.02,143.1
COX19,77.18,77.18,62.27,92.9,85.89,69.7
KNS1,19.02,19.02,16.32,21.26,22.51,23.57
SPA2,11.31,11.31,10.6,11.59,11.73,11.96
HIF1,34.93,34.93,28.26,36.13,33.96,35.02
POM33,49.4,49.4,47.52,54.58,48.78,54.84
SSA2,450.51,450.51,452.58,566.64,561.05,590.75
PAU17,4.44,4.44,5.1,7.8,7.57,4.51
HSP104,91.38,91.38,93.38,95.23,105.3,114.97
ISA1,53.61,53.61,50.1,55.38,59.8,60.58
TPO1,39.18,39.18,39.13,34.57,38.42,31.67
FRA1,25.62,25.62,23.64,30.93,29.21,31.04
RRT7,0,0,0,0,0.42,0
GPI13,16.13,16.13,15.16,15.59,17.22,16.68
YLL032C,4.72,4.72,4.74,4.42,5.2,5.29
IRC19,8.11,8.11,8.43,8.8,8.89,10.3
RIX7,33.98,33.98,30.59,34.59,36.56,36.86
GRC3,15.03,15.03,14.78,14.78,16.01,16.75
PRP19,27.99,27.99,28.31,27.75,28.07,31.21
ENT4,43.03,43.03,40.81,56.35,50.48,49.01
UBI4,55.49,55.49,52.66,76.28,85.92,89.1
VPS13,2.16,2.16,2.04,2.55,2.61,2.83
SDH2,30.7,30.7,32.87,33.56,38.45,34.7
ATG10,7.3,7.3,5.2,6.04,7.51,5.14
FPS1,39.31,39.31,37.63,48.12,47.24,48.75
RPL8B,2105.47,2105.47,2145.54,1938.97,2072.59,2089.48
RNP1,0.93,0.93,0.78,1.13,1.22,0.79
YBT1,14.99,14.99,13.8,16.04,16.4,17.52
LDB18,39.55,39.55,35.94,40.3,33.36,32.94
COF1,1179.17,1179.17,1179.86,1177.28,1204.97,1243.46
FRE6,19.63,19.63,18.15,19,19.87,23.48
